group,run,alpha,sub,subID,gender,age,ethnicity,gen_soph,intern,powo,chance,play,seek,care,fear,anger,sadness,spirit,sdDiff,grooveDiff,syncDiff,likeDiff,inflDiff,diffDiff,syncOthersDiff,groove,sync,likeCont,degDiff,degInfl,syncOthers,sdDiff_abs,rank,exp
011385aa_011385bb_011385cc_011385dd,21,0,2_011385aa_011385bb_011385cc_011385dd,011385bb,Female,21,Asian,47,26,17,23,4,4,4,3.8,2.33333333333333,2.83333333333333,2,67.1686043159052,0.68993630634493,0.26821890212333,-0.672454166982426,0.155820421089282,0.842744654121317,0.567343055150203,0.300150112593832,-0.0489174505241358,-1.17896623783779,0.389249472080762,-0.218217890235992,0.462910049886276,67.1686043159052,3,3
011385aa_011385bb_011385cc_011385dd,21,0,3_011385aa_011385bb_011385cc_011385dd,011385cc,Female,20,Asian,88,40,20,31,3.83333333333333,3.16666666666667,4.25,4.4,3.16666666666667,3.5,1.33333333333333,25.0176046689583,-1.43424643483639,-1.43102206871613,-0.357515578471812,-1.17965267509462,-0.0594265087453935,-1.4465514005103,-1.82403262858749,-1.74815842136359,-0.864027649327175,-0.512921690785949,-1.55369098641989,-1.55098440577423,25.0176046689583,2,3
011385aa_011385bb_011385cc_011385dd,21,0,4_011385aa_011385bb_011385cc_011385dd,011385dd,Female,19,Asian,73,24,24,30,3.83333333333333,2.83333333333333,3.25,4,3,3.5,3,0.0286915454956045,1.12008293709132,1.16229060737598,0.0500766062677243,-0.195360312048456,-0.391659072687962,0.942140821847318,0.730296743340221,0.845154254728517,-0.456435464587639,-0.845154254728517,-0.56939862337373,0.837707816583391,0.0286915454956045,1,3
011385aa_011385bb_011385cc_011385dd,22,1,1_011385aa_011385bb_011385cc_011385dd,011385aa,Female,20,Asian,66,35,38,31,3,2.66666666666667,3.75,4.2,2.5,4.5,4,70.3158069946388,-0.0817462316535317,0.121462501005809,1.32221973762724,-0.263740239866397,0.20381579071641,-0.26336164243965,-0.765559002350953,-0.316623793430652,0.473381068331151,1.12687233963802,-0.633865691046387,-1.33892385400916,70.3158069946388,2,3
011385aa_011385bb_011385cc_011385dd,22,1,2_011385aa_011385bb_011385cc_011385dd,011385bb,Female,21,Asian,47,26,17,23,4,4,4,3.8,2.33333333333333,2.83333333333333,2,18.2592421786795,0.0835125455097573,0.389168843912324,-0.330127568541698,0.151907560943998,0.633941339401434,0.458348811721139,-0.600300225187664,-0.0489174505241358,-1.17896623783779,1.55699788832305,-0.218217890235992,-0.617213399848368,18.2592421786795,3,3
011385aa_011385bb_011385cc_011385dd,22,1,3_011385aa_011385bb_011385cc_011385dd,011385cc,Female,20,Asian,88,40,20,31,3.83333333333333,3.16666666666667,4.25,4.4,3.16666666666667,3.5,1.33333333333333,38.2213691534754,0.775014402126796,0.572560019156736,-0.0151889800310829,-1.1835655352399,-1.43597823970756,0.404866252315786,0.0912016314293747,0.134473724720276,-0.864027649327175,-0.512921690785949,-1.55369098641989,-0.670695959253721,38.2213691534754,4,3
011385aa_011385bb_011385cc_011385dd,22,1,4_011385aa_011385bb_011385cc_011385dd,011385dd,Female,19,Asian,73,24,24,30,3.83333333333333,2.83333333333333,3.25,4,3,3.5,3,63.83290035334,-0.776780715983022,-1.08319136407487,-0.976903189054462,1.2953982141623,0.598221109589717,-0.599853421597275,-1.46059348668044,-1.52127765851133,-1.82574185835055,1.52127765851133,0.925272762982311,-1.67541563316678,63.83290035334,1,3
011385aa_011385bb_011385cc_011385dd,23,0.7,1_011385aa_011385bb_011385cc_011385dd,011385aa,Female,20,Asian,66,35,38,31,3,2.66666666666667,3.75,4.2,2.5,4.5,4,59.7031245008951,0.458533091984611,0.717270940500786,1.32221973762724,0.709387711134764,-0.983267050997923,0.73384207944992,0.574169251763214,0.79155948357663,0.473381068331151,-0.845154254728517,0.845154254728517,1.00419289050687,59.7031245008951,4,3
011385aa_011385bb_011385cc_011385dd,23,0.7,2_011385aa_011385bb_011385cc_011385dd,011385bb,Female,21,Asian,47,26,17,23,4,4,4,3.8,2.33333333333333,2.83333333333333,2,33.5217627695783,0.184513952815229,-0.123205993599979,-0.330127568541698,-0.353984433829745,0.251136675811355,1.27268268856397,0.300150112593832,-0.0489174505241358,-1.17896623783779,0.389249472080762,-0.218217890235992,1.54303349962092,33.5217627695783,3,3
011385aa_011385bb_011385cc_011385dd,23,0.7,3_011385aa_011385bb_011385cc_011385dd,011385cc,Female,20,Asian,88,40,20,31,3.83333333333333,3.16666666666667,4.25,4.4,3.16666666666667,3.5,1.33333333333333,-5.9720002267065,0.933182601659205,1.00150125468637,-0.0151889800310829,0.349761889662463,-0.651034487055355,-0.0607583237901603,1.04881876143781,1.07578979776221,-0.864027649327175,-0.512921690785949,0.485528433256216,0.209592487266788,5.9720002267065,2,3
011385aa_011385bb_011385cc_011385dd,23,0.7,4_011385aa_011385bb_011385cc_011385dd,011385dd,Female,19,Asian,73,24,24,30,3.83333333333333,2.83333333333333,3.25,4,3,3.5,3,-0.581007562545338,-1.57622964645905,-1.59556620158717,-0.976903189054462,-0.705165166967483,1.38316486224192,-1.94576644422373,-1.46059348668044,-1.52127765851133,-1.82574185835055,1.52127765851133,-0.56939862337373,-1.67541563316678,0.581007562545338,1,3
011385aa_011385bb_011385cc_011385dd,24,0.35,1_011385aa_011385bb_011385cc_011385dd,011385aa,Female,20,Asian,66,35,38,31,3,2.66666666666667,3.75,4.2,2.5,4.5,4,20.1851277732519,-1.09398565610618,-0.448657880312923,1.32221973762724,-0.399877248196414,0.639788004260062,-0.723148811377599,-0.765559002350953,-0.316623793430652,0.473381068331151,0.140859042454753,-0.633865691046387,-0.167365481751145,20.1851277732519,3,3
011385aa_011385bb_011385cc_011385dd,24,0.35,2_011385aa_011385bb_011385cc_011385dd,011385bb,Female,21,Asian,47,26,17,23,4,4,4,3.8,2.33333333333333,2.83333333333333,2,51.5476818002568,-0.0282765411613949,-1.20821799841326,-0.330127568541698,0.0157705526139811,-0.279569982356214,-0.0928732797401791,0.300150112593832,-1.07618391153099,-1.17896623783779,-0.778498944161523,-0.218217890235992,0.462910049886276,51.5476818002568,4,3
011385aa_011385bb_011385cc_011385dd,24,0.35,3_011385aa_011385bb_011385cc_011385dd,011385cc,Female,20,Asian,88,40,20,31,3.83333333333333,3.16666666666667,4.25,4.4,3.16666666666667,3.5,1.33333333333333,5.23978209636383,0.720392107682581,0.943755710879939,-0.0151889800310829,0.719516876106189,-0.0139927289806397,0.534097604160842,1.04881876143781,1.07578979776221,-0.864027649327175,-0.512921690785949,0.485528433256216,1.0898809337873,5.23978209636383,1,3
011385aa_011385bb_011385cc_011385dd,24,0.35,4_011385aa_011385bb_011385cc_011385dd,011385dd,Female,19,Asian,73,24,24,30,3.83333333333333,2.83333333333333,3.25,4,3,3.5,3,12.8913882108933,0.401870089584994,0.713120167846246,-0.976903189054462,-0.335410180523756,-0.346225292923208,0.281924486956936,0.730296743340221,0.845154254728517,-1.82574185835055,-0.845154254728517,-0.56939862337373,0.837707816583391,12.8913882108933,2,3
011408aa_011408bb_011408cc_011408dd,1,0.7,1_011408aa_011408bb_011408cc_011408dd,011408aa,Female,21,Asian,60,30,17,27,4,3.33333333333333,3.75,3.6,3.16666666666667,3.33333333333333,3.16666666666667,17.8585023715216,0.841812257158267,1.58787499439815,0.662467303607438,0.358689515727946,-0.234856704195753,-0.45835926609959,1.43930774555935,2.39520165126576,1.23029642098524,-0.236578545150288,0.511237358145545,-0.279990261377664,17.8585023715216,3,3
011408aa_011408bb_011408cc_011408dd,1,0.7,2_011408aa_011408bb_011408cc_011408dd,011408bb,Female,22,White,58,34,20,21,4,3.83333333333333,3.5,3.4,3.16666666666667,2.33333333333333,2.16666666666667,33.9369898673756,0.214541253209029,0.00471008474250179,-0.567829117377804,-0.152547842417599,-0.202402304277396,0.0864364922367139,0.812036741610114,0.812036741610114,0,-0.204124145231932,0,0.26480549695864,33.9369898673756,4,3
011408aa_011408bb_011408cc_011408dd,1,0.7,3_011408aa_011408bb_011408cc_011408dd,011408cc,Male,20,White,56,28,32,26,3.33333333333333,4,3.5,3.8,4.83333333333333,2.5,2.5,0.642926978765754,-0.813027896707865,-1.56443214670468,-0.567829117377804,-0.898517206429493,0.73685008407582,-0.424649349936112,-0.21553240830678,-0.757105489837072,0,0.735128243121285,-0.745969364011894,-0.246280345214186,0.642926978765754,1,3
011408aa_011408bb_011408cc_011408dd,1,0.7,4_011408aa_011408bb_011408cc_011408dd,011408dd,Female,20,Asian,66,32,15,22,4.16666666666667,3.16666666666667,3.25,3.2,1.66666666666667,1.5,3.5,11.4752327665362,-0.24332561365943,-0.0281529324359695,0.47319093114817,0.692375533119146,-0.299591075602672,0.796572123798988,0.354169874741656,0.779173724431642,1.04102004852597,-0.301312916557207,0.844923375536745,0.974941128520914,11.4752327665362,2,3
011408aa_011408bb_011408cc_011408dd,2,1,1_011408aa_011408bb_011408cc_011408dd,011408aa,Female,21,Asian,60,30,17,27,4,3.33333333333333,3.75,3.6,3.16666666666667,3.33333333333333,3.16666666666667,48.5020936736566,0.840267338225999,0.963937454766448,0.094638186229634,1.06714511004555,-0.9925633965531,-0.115799767493443,-0.378765196199829,-0.342171664466538,0.0946381862296339,1.38567433588026,1.53371207443664,-1.23995687181537,48.5020936736566,4,3
011408aa_011408bb_011408cc_011408dd,2,1,2_011408aa_011408bb_011408cc_011408dd,011408bb,Female,22,White,58,34,20,21,4,3.83333333333333,3.5,3.4,3.16666666666667,2.33333333333333,2.16666666666667,43.9131615335867,-0.567448297116422,-0.480371712309264,6.59194920871187e-17,-0.466566964391082,2.31661760790106,0.329740613446008,-1.78648083154225,-1.78648083154225,0,4.69485534033442,0,-0.794416490875919,43.9131615335867,3,3
011408aa_011408bb_011408cc_011408dd,2,1,3_011408aa_011408bb_011408cc_011408dd,011408cc,Male,20,White,56,28,32,26,3.33333333333333,4,3.5,3.8,4.83333333333333,2.5,2.5,24.3836030851188,-0.146006051517114,-0.0188254879818905,6.59194920871187e-17,-1.79006099731541,-1.05500689481505,0.286803930593696,-1.36503858594294,-1.32493460721488,0,1.32323083761831,-1.32349403292433,-0.837353173728232,24.3836030851188,2,3
011408aa_011408bb_011408cc_011408dd,2,1,4_011408aa_011408bb_011408cc_011408dd,011408dd,Female,20,Asian,66,32,15,22,4.16666666666667,3.16666666666667,3.25,3.2,1.66666666666667,1.5,3.5,-0.933597456199223,-0.126812989592463,-0.464740254475293,-0.0946381862296341,1.18948285166094,-0.269047316532911,-0.500744776546262,-1.34584552401829,-1.77084937370828,-0.0946381862296342,2.10919041590045,1.65604981605202,-1.62490188086819,0.933597456199223,1,3
011408aa_011408bb_011408cc_011408dd,3,0.7,1_011408aa_011408bb_011408cc_011408dd,011408aa,Female,21,Asian,60,30,17,27,4,3.33333333333333,3.75,3.6,3.16666666666667,3.33333333333333,3.16666666666667,22.9050311419051,0.841039797692133,0.0721616290879647,0.94638186229634,0.358689515727946,-0.435731981900558,0.17086802210332,0.530271274679762,-0.342171664466538,1.23029642098524,-0.236578545150288,0.511237358145545,-0.279990261377664,22.9050311419051,3,3
011408aa_011408bb_011408cc_011408dd,3,0.7,2_011408aa_011408bb_011408cc_011408dd,011408bb,Female,22,White,58,34,20,21,4,3.83333333333333,3.5,3.4,3.16666666666667,2.33333333333333,2.16666666666667,22.7527779019287,-0.176453521953697,-0.0728887514115658,-0.283914558688902,-0.152547842417599,-0.403277581982201,-0.343558207394935,-0.487222044966068,-0.487222044966068,0,-0.204124145231932,0,-0.794416490875919,22.7527779019287,4,3
011408aa_011408bb_011408cc_011408dd,3,0.7,3_011408aa_011408bb_011408cc_011408dd,011408cc,Male,20,White,56,28,32,26,3.33333333333333,4,3.5,3.8,4.83333333333333,2.5,2.5,-7.04075619086105,-0.47951697411249,-0.34277219628257,-0.283914558688902,-0.898517206429493,0.535974806371015,-0.386494890247248,-0.790285497124861,-0.757105489837072,0,0.735128243121285,-0.745969364011894,-0.837353173728232,7.04075619086105,2,3
011408aa_011408bb_011408cc_011408dd,3,0.7,4_011408aa_011408bb_011408cc_011408dd,011408dd,Female,20,Asian,66,32,15,22,4.16666666666667,3.16666666666667,3.25,3.2,1.66666666666667,1.5,3.5,-8.6521657361314,-0.185069301625947,0.343499318606171,-0.378552744918536,0.692375533119146,0.303034757511743,0.559185075538863,-0.495837824638318,-0.0708339749483313,-0.0946381862296342,0.502188194262012,0.844923375536745,0.108326792057879,8.6521657361314,1,3
011408aa_011408bb_011408cc_011408dd,4,1,1_011408aa_011408bb_011408cc_011408dd,011408aa,Female,21,Asian,60,30,17,27,4,3.33333333333333,3.75,3.6,3.16666666666667,3.33333333333333,3.16666666666667,51.9816309779852,0.515452641581953,0.426620833277409,0.94638186229634,0.705852293084874,-1.39197773861608,0.53528981334759,-0.378765196199829,-0.342171664466538,1.23029642098524,-1.04770498566556,0.511237358145545,-0.279990261377664,51.9816309779852,4,3
